"Parámetro","Fecha","Hora","Valor","Unidad"
"NOx","2019-12-15","22:00 - 23:00","0.077","ppm"
"NOx","2019-12-16","23:00 - 0:00","0.078","ppm"
"NOx","2019-12-16","0:00 - 1:00","0.080","ppm"
"NOx","2019-12-16","1:00 - 2:00","0.066","ppm"
"NOx","2019-12-16","2:00 - 3:00","0.066","ppm"
"NOx","2019-12-16","3:00 - 4:00","0.045","ppm"
"NOx","2019-12-16","4:00 - 5:00","0.042","ppm"
"NOx","2019-12-16","5:00 - 6:00","0.065","ppm"
"NOx","2019-12-16","6:00 - 7:00","0.132","ppm"
"NOx","2019-12-16","7:00 - 8:00","0.185","ppm"
"NOx","2019-12-16","8:00 - 9:00","0.232","ppm"
"NOx","2019-12-16","9:00 - 10:00","0.206","ppm"
"NOx","2019-12-16","10:00 - 11:00","0.075","ppm"
"NOx","2019-12-16","11:00 - 12:00","0.059","ppm"
"NOx","2019-12-16","12:00 - 13:00","0.052","ppm"
"NOx","2019-12-16","13:00 - 14:00","0.037","ppm"
"NOx","2019-12-16","14:00 - 15:00","0.030","ppm"
"NOx","2019-12-16","15:00 - 16:00","0.039","ppm"
"NOx","2019-12-16","16:00 - 17:00","0.045","ppm"
"NOx","2019-12-16","17:00 - 18:00","0.054","ppm"
"NOx","2019-12-16","18:00 - 19:00","0.051","ppm"
"NOx","2019-12-16","19:00 - 20:00","0.079","ppm"
"NOx","2019-12-16","20:00 - 21:00","0.073","ppm"
"NOx","2019-12-16","21:00 - 22:00","0.068","ppm"
"NOx","2019-12-16","22:00 - 23:00","0.054","ppm"
"NOx","2019-12-17","23:00 - 0:00","0.048","ppm"
"NOx","2019-12-17","0:00 - 1:00","0.031","ppm"
"NOx","2019-12-17","1:00 - 2:00","0.039","ppm"
"NOx","2019-12-17","2:00 - 3:00","0.051","ppm"
"NOx","2019-12-17","3:00 - 4:00","0.026","ppm"
"NOx","2019-12-17","4:00 - 5:00","0.028","ppm"
"NOx","2019-12-17","5:00 - 6:00","0.043","ppm"
"NOx","2019-12-17","6:00 - 7:00","0.066","ppm"
"NOx","2019-12-17","7:00 - 8:00","0.119","ppm"
"NOx","2019-12-17","8:00 - 9:00","0.086","ppm"
"NOx","2019-12-17","9:00 - 10:00","0.050","ppm"
"NOx","2019-12-17","10:00 - 11:00","0.056","ppm"
"NOx","2019-12-17","11:00 - 12:00","0.082","ppm"
"NOx","2019-12-17","12:00 - 13:00","0.075","ppm"
"NOx","2019-12-17","13:00 - 14:00","0.053","ppm"
"NOx","2019-12-17","14:00 - 15:00","0.044","ppm"
"NOx","2019-12-17","15:00 - 16:00","0.033","ppm"
"NOx","2019-12-17","16:00 - 17:00","0.033","ppm"
"NOx","2019-12-17","17:00 - 18:00","0.052","ppm"
"NOx","2019-12-17","18:00 - 19:00","0.053","ppm"
"NOx","2019-12-17","19:00 - 20:00","0.057","ppm"
"NOx","2019-12-17","20:00 - 21:00","0.052","ppm"
"NOx","2019-12-17","21:00 - 22:00","0.057","ppm"
"NOx","2019-12-17","22:00 - 23:00","0.042","ppm"
"NOx","2019-12-18","23:00 - 0:00","0.056","ppm"
"NOx","2019-12-18","0:00 - 1:00","0.050","ppm"
"NOx","2019-12-18","1:00 - 2:00","0.030","ppm"
"NOx","2019-12-18","2:00 - 3:00","0.020","ppm"
"NOx","2019-12-18","3:00 - 4:00","0.025","ppm"
"NOx","2019-12-18","4:00 - 5:00","0.020","ppm"
"NOx","2019-12-18","5:00 - 6:00","0.029","ppm"
"NOx","2019-12-18","6:00 - 7:00","0.037","ppm"
"NOx","2019-12-18","7:00 - 8:00","0.065","ppm"
"NOx","2019-12-18","8:00 - 9:00","0.073","ppm"
"NOx","2019-12-18","9:00 - 10:00","0.078","ppm"
"NOx","2019-12-18","10:00 - 11:00","0.093","ppm"
"NOx","2019-12-18","11:00 - 12:00","0.105","ppm"
"NOx","2019-12-18","12:00 - 13:00","0.105","ppm"
"NOx","2019-12-18","13:00 - 14:00","0.119","ppm"
"NOx","2019-12-18","14:00 - 15:00","0.110","ppm"
"NOx","2019-12-18","15:00 - 16:00","0.102","ppm"
"NOx","2019-12-18","16:00 - 17:00","0.088","ppm"
"NOx","2019-12-18","17:00 - 18:00","0.080","ppm"
"NOx","2019-12-18","18:00 - 19:00","0.075","ppm"
"NOx","2019-12-18","19:00 - 20:00","0.075","ppm"
"NOx","2019-12-18","20:00 - 21:00","0.060","ppm"
"NOx","2019-12-18","21:00 - 22:00","0.070","ppm"
"NOx","2019-12-18","22:00 - 23:00","0.086","ppm"
"NOx","2019-12-19","23:00 - 0:00","0.068","ppm"
"NOx","2019-12-19","0:00 - 1:00","0.097","ppm"
"NOx","2019-12-19","1:00 - 2:00","0.106","ppm"
"NOx","2019-12-19","2:00 - 3:00","0.111","ppm"
"NOx","2019-12-19","3:00 - 4:00","0.103","ppm"
"NOx","2019-12-19","4:00 - 5:00","0.112","ppm"
"NOx","2019-12-19","5:00 - 6:00","0.135","ppm"
"NOx","2019-12-19","6:00 - 7:00","0.161","ppm"
"NOx","2019-12-19","7:00 - 8:00","0.242","ppm"
"NOx","2019-12-19","8:00 - 9:00","0.269","ppm"
"NOx","2019-12-19","9:00 - 10:00","0.272","ppm"
"NOx","2019-12-19","10:00 - 11:00","0.226","ppm"
"NOx","2019-12-19","11:00 - 12:00","0.211","ppm"
"NOx","2019-12-19","12:00 - 13:00","0.102","ppm"
"NOx","2019-12-19","13:00 - 14:00","0.083","ppm"
"NOx","2019-12-19","14:00 - 15:00","0.072","ppm"
"NOx","2019-12-19","15:00 - 16:00","0.064","ppm"
"NOx","2019-12-19","16:00 - 17:00","0.050","ppm"
"NOx","2019-12-19","17:00 - 18:00","0.047","ppm"
"NOx","2019-12-19","18:00 - 19:00","0.090","ppm"
"NOx","2019-12-19","19:00 - 20:00","0.067","ppm"
"NOx","2019-12-19","20:00 - 21:00","0.093","ppm"
"NOx","2019-12-19","21:00 - 22:00","0.086","ppm"
"NOx","2019-12-19","22:00 - 23:00","0.083","ppm"
"NOx","2019-12-20","23:00 - 0:00","0.052","ppm"
"NOx","2019-12-20","0:00 - 1:00","0.081","ppm"
"NOx","2019-12-20","1:00 - 2:00","0.077","ppm"
"NOx","2019-12-20","2:00 - 3:00","0.089","ppm"
