"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-14","3:00 - 4:00","117","°A"
"DV","2019-12-14","4:00 - 5:00","35","°A"
"DV","2019-12-14","5:00 - 6:00","95","°A"
"DV","2019-12-14","6:00 - 7:00","76","°A"
"DV","2019-12-14","7:00 - 8:00","19","°A"
"DV","2019-12-14","8:00 - 9:00","79","°A"
"DV","2019-12-14","9:00 - 10:00","93","°A"
"DV","2019-12-14","10:00 - 11:00","71","°A"
"DV","2019-12-14","11:00 - 12:00","33","°A"
"DV","2019-12-14","12:00 - 13:00","92","°A"
"DV","2019-12-14","13:00 - 14:00","96","°A"
"DV","2019-12-14","14:00 - 15:00","97","°A"
"DV","2019-12-14","15:00 - 16:00","78","°A"
"DV","2019-12-14","16:00 - 17:00","59","°A"
"DV","2019-12-14","17:00 - 18:00","21","°A"
"DV","2019-12-14","18:00 - 19:00","119","°A"
"DV","2019-12-14","19:00 - 20:00","137","°A"
"DV","2019-12-14","20:00 - 21:00","168","°A"
"DV","2019-12-14","21:00 - 22:00","154","°A"
"DV","2019-12-14","22:00 - 23:00","193","°A"
"DV","2019-12-15","23:00 - 0:00","292","°A"
"DV","2019-12-15","0:00 - 1:00","170","°A"
"DV","2019-12-15","1:00 - 2:00","155","°A"
"DV","2019-12-15","2:00 - 3:00","133","°A"
"DV","2019-12-15","3:00 - 4:00","185","°A"
"DV","2019-12-15","4:00 - 5:00","179","°A"
"DV","2019-12-15","5:00 - 6:00","117","°A"
"DV","2019-12-15","6:00 - 7:00","47","°A"
"DV","2019-12-15","7:00 - 8:00","94","°A"
"DV","2019-12-15","8:00 - 9:00","111","°A"
"DV","2019-12-15","9:00 - 10:00","32","°A"
"DV","2019-12-15","10:00 - 11:00","50","°A"
"DV","2019-12-15","11:00 - 12:00","51","°A"
"DV","2019-12-15","12:00 - 13:00","316","°A"
"DV","2019-12-15","13:00 - 14:00","42","°A"
"DV","2019-12-15","14:00 - 15:00","48","°A"
"DV","2019-12-15","15:00 - 16:00","137","°A"
"DV","2019-12-15","16:00 - 17:00","144","°A"
"DV","2019-12-15","17:00 - 18:00","115","°A"
"DV","2019-12-15","18:00 - 19:00","115","°A"
"DV","2019-12-15","19:00 - 20:00","114","°A"
"DV","2019-12-15","20:00 - 21:00","128","°A"
"DV","2019-12-15","21:00 - 22:00","142","°A"
"DV","2019-12-15","22:00 - 23:00","159","°A"
"DV","2019-12-16","23:00 - 0:00","170","°A"
"DV","2019-12-16","0:00 - 1:00","172","°A"
"DV","2019-12-16","1:00 - 2:00","143","°A"
"DV","2019-12-16","2:00 - 3:00","197","°A"
"DV","2019-12-16","3:00 - 4:00","181","°A"
"DV","2019-12-16","4:00 - 5:00","185","°A"
"DV","2019-12-16","5:00 - 6:00","185","°A"
"DV","2019-12-16","6:00 - 7:00","168","°A"
"DV","2019-12-16","7:00 - 8:00","74","°A"
"DV","2019-12-16","8:00 - 9:00","34","°A"
"DV","2019-12-16","9:00 - 10:00","121","°A"
"DV","2019-12-16","10:00 - 11:00","98","°A"
"DV","2019-12-16","11:00 - 12:00","47","°A"
"DV","2019-12-16","12:00 - 13:00","147","°A"
"DV","2019-12-16","13:00 - 14:00","169","°A"
"DV","2019-12-16","14:00 - 15:00","321","°A"
"DV","2019-12-16","15:00 - 16:00","101","°A"
"DV","2019-12-16","16:00 - 17:00","107","°A"
"DV","2019-12-16","17:00 - 18:00","119","°A"
"DV","2019-12-16","18:00 - 19:00","128","°A"
"DV","2019-12-16","19:00 - 20:00","133","°A"
"DV","2019-12-16","20:00 - 21:00","117","°A"
"DV","2019-12-16","21:00 - 22:00","85","°A"
"DV","2019-12-16","22:00 - 23:00","102","°A"
"DV","2019-12-17","23:00 - 0:00","172","°A"
"DV","2019-12-17","0:00 - 1:00","160","°A"
"DV","2019-12-17","1:00 - 2:00","182","°A"
"DV","2019-12-17","2:00 - 3:00","187","°A"
"DV","2019-12-17","3:00 - 4:00","131","°A"
"DV","2019-12-17","4:00 - 5:00","65","°A"
"DV","2019-12-17","5:00 - 6:00","125","°A"
"DV","2019-12-17","6:00 - 7:00","275","°A"
"DV","2019-12-17","7:00 - 8:00","307","°A"
"DV","2019-12-17","8:00 - 9:00","347","°A"
"DV","2019-12-17","9:00 - 10:00","90","°A"
"DV","2019-12-17","10:00 - 11:00","32","°A"
"DV","2019-12-17","11:00 - 12:00","70","°A"
"DV","2019-12-17","12:00 - 13:00","91","°A"
"DV","2019-12-17","13:00 - 14:00","108","°A"
"DV","2019-12-17","14:00 - 15:00","151","°A"
"DV","2019-12-17","15:00 - 16:00","92","°A"
"DV","2019-12-17","16:00 - 17:00","153","°A"
"DV","2019-12-17","17:00 - 18:00","159","°A"
"DV","2019-12-17","18:00 - 19:00","148","°A"
"DV","2019-12-17","19:00 - 20:00","142","°A"
"DV","2019-12-17","20:00 - 21:00","205","°A"
"DV","2019-12-17","21:00 - 22:00","291","°A"
"DV","2019-12-17","22:00 - 23:00","302","°A"
"DV","2019-12-18","23:00 - 0:00","160","°A"
"DV","2019-12-18","0:00 - 1:00","294","°A"
"DV","2019-12-18","1:00 - 2:00","295","°A"
"DV","2019-12-18","2:00 - 3:00","298","°A"
"DV","2019-12-18","3:00 - 4:00","300","°A"
"DV","2019-12-18","4:00 - 5:00","79","°A"
"DV","2019-12-18","5:00 - 6:00","85","°A"
"DV","2019-12-18","6:00 - 7:00","39","°A"
"DV","2019-12-18","7:00 - 8:00","58","°A"
"DV","2019-12-18","8:00 - 9:00","68","°A"
"DV","2019-12-18","9:00 - 10:00","102","°A"
"DV","2019-12-18","10:00 - 11:00","84","°A"
"DV","2019-12-18","11:00 - 12:00","82","°A"
"DV","2019-12-18","12:00 - 13:00","110","°A"
"DV","2019-12-18","13:00 - 14:00","101","°A"
"DV","2019-12-18","14:00 - 15:00","82","°A"
"DV","2019-12-18","15:00 - 16:00","26","°A"
"DV","2019-12-18","16:00 - 17:00","5","°A"
"DV","2019-12-18","17:00 - 18:00","320","°A"
"DV","2019-12-18","18:00 - 19:00","309","°A"
"DV","2019-12-18","19:00 - 20:00","308","°A"
"DV","2019-12-18","20:00 - 21:00","302","°A"
"DV","2019-12-18","21:00 - 22:00","275","°A"
"DV","2019-12-18","22:00 - 23:00","298","°A"
"DV","2019-12-19","23:00 - 0:00","294","°A"
"DV","2019-12-19","0:00 - 1:00","131","°A"
"DV","2019-12-19","1:00 - 2:00","107","°A"
"DV","2019-12-19","2:00 - 3:00","94","°A"
"DV","2019-12-19","3:00 - 4:00","110","°A"
"DV","2019-12-19","4:00 - 5:00","95","°A"
"DV","2019-12-19","5:00 - 6:00","88","°A"
"DV","2019-12-19","6:00 - 7:00","80","°A"
"DV","2019-12-19","7:00 - 8:00","91","°A"
"DV","2019-12-19","8:00 - 9:00","45","°A"
"DV","2019-12-19","9:00 - 10:00","72","°A"
"DV","2019-12-19","10:00 - 11:00","57","°A"
"DV","2019-12-19","11:00 - 12:00","50","°A"
"DV","2019-12-19","12:00 - 13:00","45","°A"
"DV","2019-12-19","13:00 - 14:00","74","°A"
"DV","2019-12-19","14:00 - 15:00","84","°A"
"DV","2019-12-19","15:00 - 16:00","77","°A"
"DV","2019-12-19","16:00 - 17:00","165","°A"
"DV","2019-12-19","17:00 - 18:00","119","°A"
"DV","2019-12-19","18:00 - 19:00","114","°A"
"DV","2019-12-19","19:00 - 20:00","62","°A"
